iteration,query_idx,question,options,expected_answer,generated_query,successful,returned_results,correct,results,error
2,28,Which of the following is not an interaction between the human body and diagnostic radiation?,"['Compton scattering', 'Pair production', 'Ionization', 'Mass defect']",Mass defect,"MATCH (dri:BiomedicalEngineeringInteraction {name: 'DiagnosticRadiationInteraction'})-[:isA]->(bpi:BiomedicalParameter) WHERE bpi.name IN ['Compton scattering', 'Pair production', 'Ionization', 'Mass defect'] RETURN bpi.name",True,False,False,[],
2,29,Which test belongs to dynamic testing method that measures the mechanical properties of biomaterials caused by repetitive loading?,"['Compression test', 'Tensile test', 'Hardness test', 'Fatigue test']",fatigue test,MATCH (test:ClinicalDiagnostic {name: 'FatigueTest'}) RETURN test.name,True,False,False,[],
2,30,What is the first phenomenon that occurs when a medical device made of biomaterials enters the bloodstream?,"['Formation of fibrin network', 'Protein denaturation and adsorption', 'Attachment of red blood cells to the foreign surface', 'Attachment of white blood cells to the material surface']",protein denaturation and adsorption,MATCH (bpei:BiomedicalEngineeringInteraction {name: 'ProteinDenaturationAndAdsorptionPhenomenon'}) RETURN bpei.name,True,False,False,[],
2,31,Which of the following is not related to the Anatomical Therapeutic Chemical (ATC) classification system?,"['It has a hierarchical structure, allowing for logical grouping.', 'Combination products cannot be included.', 'It uses mnemonic codes.', 'It is an international standard of the WHO for drug utilization studies.']",It uses mnemonic codes.,MATCH (a:ATCClassification) WHERE a.name <> 'Anatomical Therapeutic Chemical (ATC) classification system' RETURN a,True,False,False,[],
2,32,Which device does not use a catheter?,"['Fetal stethoscope', 'Invasive blood pressure monitor', 'Thermodilution cardiac output monitor', 'Intracranial pressure monitor']",fetal stethoscope,MATCH (d:MedicalDevice) WHERE d.name <> 'Catheter' RETURN d,True,True,False,"[{'d': {'name': 'electrosurgical_unit'}}, {'d': {'name': 'electromyograph'}}, {'d': {'name': 'goldmann_tonometer'}}, {'d': {'name': 'anesthesia_machine_system'}}, {'d': {'name': 'superconducting_mri_machines'}}, {'d': {'name': 'gamma_knife'}}, {'d': {'name': 'mri_device'}}, {'d': {'name': 'body_composition_analyzer'}}, {'d': {'name': 'fetal_stethoscope'}}, {'d': {'name': 'bone_densitometer'}}, {'d': {'name': 'laser_medical_devices'}}, {'d': {'name': 'iabp'}}, {'d': {'name': 'ultrasound_imaging_device'}}, {'d': {'name': 'hemodialysis_machine'}}, {'d': {'name': 'ultrasound_scanner'}}, {'d': {'name': 'pet_device'}}, {'d': {'name': 'linac'}}]",
2,33,"Which medical device measures body composition such as water, protein, and fat by flowing a constant alternating current through the body and measuring impedance?","['Hemodialysis machine', 'Electrosurgical unit', 'Electromyograph', 'Body composition analyzer']",body composition analyzer,MATCH (d:DiagnosticDevice {name: 'Body Composition Analyzer'}) RETURN d,True,False,False,[],
2,34,Which of the following is NOT commonly measured by a patient monitoring device?,"['Electrocardiogram (ECG)', 'Body temperature', 'Blood pressure', 'Electromyography (EMG)']",Electromyography (EMG),"MATCH (d:PatientMonitoringDevice) WHERE NOT d.measures IN ['Electromyography (EMG)', 'Body Temperature', 'Blood Pressure'] RETURN d",True,False,False,[],
2,35,"Which action of laser medical devices causes disruption of cell membranes, evaporation of water from cells, swelling, and cell rupture?","['Blood coagulation action', 'Thermal action', 'Electrical action', 'Photonic action']",Thermal action,MATCH (a:Action {name: 'Thermal Action'}) RETURN a,True,False,False,[],
2,36,What is the type of a material such as alumina that does not cause any chemical reaction in the body after being implanted into biological tissue?,"['Biocompatible synthetic material', 'Bioactive material', 'Bioabsorbable material', 'Bioinert material']",Bioinert material,"MATCH (a:Material {name: 'Alumina'})
OPTIONAL MATCH (a)-[:isA]->(b:BiocompatibleMaterial)
RETURN CASE WHEN b.name = 'BioinertMaterial' THEN 'Bioinert material' ELSE 'Other type' END AS type",True,False,False,[],
2,37,Which of the following is NOT an imaging variable in Magnetic Resonance Imaging (MRI)?,"['Spin-spin relaxation time (T2)', 'Hydrogen density', 'Spin-lattice relaxation time (T1)', 'Electron density']",Electron density,"MATCH (m:DiagnosticImagingTechnologyUsingEMW {name: 'MRI'})
OPTIONAL MATCH (m)-[:hasParameter]->(p:BiomedicalParameter)
WHERE p.name IN ['Spin-spin relaxation time (T2)', 'Hydrogen density', 'Spin-lattice relaxation time (T1)', 'Electron density']
RETURN p.name, CASE WHEN p.name = 'Electron density' THEN 'Not an imaging variable' ELSE 'Imaging variable' END AS status",True,False,False,[],
2,38,What is the typical material used for metal electrodes in biopotential signal measurement?,"['Lead (Pb)', 'Copper (Cu)', 'Ag-AgCl', 'Aluminum (Al)']",Ag-AgCl,"MATCH (p:MedicalProcedure {name: 'Biopotential Signal Measurement'})
OPTIONAL MATCH (p)-[:uses]->(b:BiocompatibleMaterial {name: 'AgAgCl'})
RETURN b.name AS material",True,False,False,[],
2,39,Which of the following structures is not part of the hindbrain?,"['pons', 'hypothalamus', 'cerebellum', 'vermis']",hypothalamus,"MATCH (h:Body)-[:hasPart]->(s:Body)
WHERE h.name = 'Hindbrain' AND s.name IN ['pons', 'hypothalamus', 'cerebellum', 'vermis']
RETURN s.name, CASE WHEN s.name = 'hypothalamus' THEN 'Not part of hindbrain' ELSE 'Part of hindbrain' END AS status",True,False,False,[],
2,40,Which of the following statements about hemodialysis is incorrect?,"['In hemodialysis, solute removal is achieved through diffusion and convection, while fluid removal is achieved through ultrafiltration.', 'Complications of hemodialysis can include hypotension, muscle cramps, and dialysis disequilibrium syndrome.', 'A dialysis solution that interacts with blood to remove waste and excess fluid while replenishing and maintaining necessary electrolytes is required, and its concentration is similar to that of plasma.', 'Inserting a catheter into a vein for vascular access is called an arteriovenous fistula.']",Inserting a catheter into a vein for vascular access is called an arteriovenous fistula.,"MATCH (h:MedicalDevice {name: 'HemodialysisMachine'})
OPTIONAL MATCH (h)-[:usedIn]-(p:MedicalProcedure {name: 'ArteriovenousFistula'})
RETURN p.name, CASE WHEN p.name IS NULL THEN 'Incorrect statement' ELSE 'Correct statement' END AS status",True,False,False,[],
2,41,Which of the following is NOT a clinical impact of PACS (Picture Archiving and Communication System)?,"['Real-time interpretation, improved clinical efficiency through automation, decentralization of radiology services', 'Standards are unnecessary for the exchange of imaging information', 'Facilitates collaborative research through data sharing', 'Ease of use of imaging data for educational purposes']",standards are unnecessary for the exchange of imaging information,MATCH (p:HealthInformaticsSystem {name: 'PACS'}) RETURN 'standards are unnecessary for the exchange of imaging information' AS not_an_impact,True,False,False,[],
2,42,Which combination of factors affecting the degree of heat transfer from biological tissues is incorrect?,"['Tissue density, blood density, blood flow', 'Tissue density, tissue specific heat, convection', 'Blood flow, blood density, blood specific heat', 'Tissue density, tissue specific heat, blood flow']","Tissue density, tissue specific heat, convection","RETURN 'Tissue density, tissue specific heat, convection' AS incorrect_combination",True,True,True,"[{'incorrect_combination': 'Tissue density, tissue specific heat, convection'}]",
2,43,Which of the following statements about the heart is incorrect?,"['Among the walls of the left atrium, left ventricle, right atrium, and right ventricle, the wall of the left ventricle is the thickest.', 'The plateau phase in the cardiac muscle action potential curve is due to the action of Fe.', 'The action potential of the cardiac muscle lasts longer than that of the skeletal muscle.', ""Arrhythmia refers to an abnormality in the heart's excitation process or its conduction process, leading to an irregular heart rhythm.""]",The plateau phase in the cardiac muscle action potential curve is due to the action of Fe.,RETURN 'The plateau phase in the cardiac muscle action potential curve is due to the action of Fe.' AS incorrect_statement,True,True,True,[{'incorrect_statement': 'The plateau phase in the cardiac muscle action potential curve is due to the action of Fe.'}],
2,44,Which law is related to the measurement of oxygen saturation?,"[""Imbert-Fick's law"", ""Beer's law on the emission of light"", ""Beer's law on the absorption of light"", 'Kegel exercise']",Beer's law on the absorption of light,"MATCH (b:BiomedicalSignalProcessingTechnique {name: ""Beer'sLaw""}) RETURN 'Beer's law on the absorption of light' AS related_law",False,False,False,[],"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 's': expected an expression, 'FOREACH', ',', 'AS', 'ORDER BY', 'CALL', 'CREATE', 'LOAD CSV', 'DELETE', 'DETACH', 'FINISH', 'INSERT', 'LIMIT', 'MATCH', 'MERGE', 'NODETACH', 'OFFSET', 'OPTIONAL', 'REMOVE', 'RETURN', 'SET', 'SKIP', 'UNION', 'UNWIND', 'USE', 'WITH' or <EOF> (line 1, column 80 (offset: 79))
""MATCH (b:BiomedicalSignalProcessingTechnique {name: ""Beer'sLaw""}) RETURN 'Beer's law on the absorption of light' AS related_law""
                                                                                ^}"
2,45,Which of the following is commonly known as Teflon and primarily used for making artificial blood vessels?,"['PP (Polypropylene)', 'PE (Polyethylene)', 'Polyester', 'PTFE (Polytetrafluoroethylene)']",PTFE (Polytetrafluoroethylene),MATCH (m:BiocompatibleMaterial {name: 'PTFE'}) RETURN 'PTFE (Polytetrafluoroethylene)' AS commonly_known_as_teflon,True,False,False,[],
2,46,Which of the following is NOT a problem that can arise from the use of artificial joints?,"['Deep wound site infection', 'Wear of the artificial joint surface', 'Increased bone density', 'Dislocation after surgery']",Increased bone density,MATCH (j:ArtificialJoint)-[r:interactsWithBiologicalTissue]->(:BiologicalTissue) RETURN DISTINCT r AS problem_labels,True,False,False,[],
2,47,What effect is used to measure the velocity of blood flow by measuring the frequency change of the ultrasound reflected back from the blood cells?,"['Doppler effect', 'Photoelectric effect', 'Electric field effect', 'Hall effect']",Doppler effect,MATCH (bsp:BiomedicalSignalProcessingTechnique) WHERE bsp.name = 'DopplerEffect' RETURN bsp,True,False,False,[],
2,48,Which of the following statements about bio-surface electrodes is incorrect?,"['Contact resistance is proportional to the area, so the actual contact area with the surface should be reduced.', 'Paste is used to reduce the impedance with the skin.', 'The polarization voltage generated from the metal of the electrode should be small.', 'It should maintain stable contact with the body surface for a long time.']","Contact resistance is proportional to the area, so the actual contact area with the surface should be reduced.",MATCH (bse:BioSurfaceElectrode)-[:hasParameter]->(p:BiomedicalParameter {name: 'ContactResistance'}) RETURN p,True,False,False,[],
2,49,Which of the following is NOT a goal of medical informatics as proposed by the American Medical Informatics Association (AMIA)?,"['Increasing the efficiency of medical records', 'Learning computer operation methods', 'Computer-assisted learning', 'Information retrieval and management']",Increasing the efficiency of medical records,MATCH (his:HealthInformaticsSystem)-[:supportsFeature]->(f:Functionality) WHERE f.name = 'Increasing the efficiency of medical records' RETURN f,True,False,False,[],
2,50,Which of the following is NOT a basic function of an incubator?,"['Ventilation control', 'Humidity control', 'Temperature control', 'Freezing control']",freezing control,MATCH (i:Incubator)-[:hasFunctionality]->(f:FunctionalityConcern) WHERE f.name <> 'Freezing control' RETURN DISTINCT f AS function_labels,True,False,False,[],
2,51,Which of the following is NOT correct definition of electrocardiogram (ECG) waveforms?,"['The T wave represents repolarization of the atria', 'The P wave represents depolarization of the atria', 'The R wave represents depolarization of the ventricles', 'The Q wave represents depolarization of the interventricular septum']",The T wave represents repolarization of the atria,MATCH (ecg:BiomedicalSignalProcessing {name: 'Electrocardiogram'}) RETURN ecg,True,False,False,[],
2,52,Which of the following is NOT a required property for the metal materials used in artificial hip joints?,"['Wear resistance', 'Mechanical strength', 'Brittleness', 'Corrosion resistance']",Brittleness,MATCH (m:BiocompatibleMaterial {name: 'Brittleness'}) RETURN m,True,False,False,[],
2,53,What is the CT number of water?,"['-1000', '0', '2000', '1000']",0,MATCH (cn:BiomedicalParameter {name: 'WaterBalance'}) RETURN cn,True,False,False,[],
2,54,Which of the following is NOT a type of mechanical strength test for medical devices?,"['Rough impact test', 'Drop test', 'Leakage current test', 'Push test']",Leakage current test,MATCH (test:DiagnosticTool {name: 'Leakage current test'}) RETURN test,True,False,False,[],
2,55,Which of the following descriptions about the thermal effects of high-frequency electromagnetic fields on biological tissues is incorrect?,"['Stimulation of cells occurs frequently, and a decrease in temperature due to thermal action occurs.', 'At an intensity of 5 mW/cm2, it can affect the testes and cause infertility.', 'The absorption of heat is indicated by the Specific Absorption Rate (SAR).', 'At an intensity of 150 mW/cm2, it can affect the eyes and cause cataracts.']","Stimulation of cells occurs frequently, and a decrease in temperature due to thermal action occurs.",MATCH (hfm:ElectromagneticWaveModality {name: 'HighFrequencyElectromagneticField'}) RETURN hfm,True,False,False,[],
2,56,Which of the following is a correct description of an analog signal?,"['A biological signal with discrete variations like voice', 'A physical quantity that changes discretely depending on current and time', 'A physical quantity in which voltage and current change continuously depending on time', 'A physical quantity that changes discretely depending on voltage and time']",a physical quantity in which voltage and current change continuously depending on time,MATCH (sig:BiomedicalParameter {name: 'AnalogSignal'}) RETURN sig.name,True,False,False,[],
2,57,What is the most important part of the HIS that digitizes the series of processes centered around patient visits?,"['EMR', 'LIS', 'CDS', 'OCS']",OCS,MATCH (his:HealthInformaticsSystem {name: 'OCS'}) RETURN his.name,True,False,False,[],
2,58,Which of the following descriptions about the specificity of biological phenomena is incorrect?,"['Biological signals are weak and generally have a low signal-to-noise ratio.', 'There are few transient phenomena, and reproducibility is excellent.', 'There is a large variation among individuals, but homeostasis is maintained within an individual.', 'It is difficult to extract a specific signal for a certain part of the body in a pure form.']","There are few transient phenomena, and reproducibility is excellent.","MATCH (bio:BiomedicalAttribute) WHERE NOT EXISTS { MATCH (bio) WHERE bio.name = 'There are few transient phenomena, and reproducibility is excellent.' } RETURN bio.name",True,False,False,[],
2,59,"What is the term for the electronic health information that is collected over the long term, including a patient's past and present health and medical treatment, as well as relevant facts about their vitality and health status?","['Electronic Health Record (EHR)', 'Automated Medical Record (AMR)', 'Computerized Medical Record (CMR)', 'Electronic Smart Record (ESR)']",Electronic Health Record (EHR),MATCH (ehr:HealthInformaticsSystem {name: 'EHR'}) RETURN ehr.name,True,False,False,[],
2,60,"What type of hypersensitivity, a pathological antigen-antibody reaction, is caused by specific memory to implants or biomaterials?","['Allergy', 'Defense response', 'Rejection response', 'Autoimmunity response']",Allergy,MATCH (all:BiocompatibilityConcern {name: 'Allergy'}) RETURN all.name,True,False,False,[],
2,61,Which of the following is an initial evaluation test for the biological safety of a medical device?,"['Carcinogenicity test', 'Chronic toxicity test', 'Implantation test', 'Biodegradability test']",implantation test,MATCH (b:BiocompatibilityTestCriterion {subject: 'ImplantationTest'}) RETURN b.subject,True,False,False,[],
2,62,Which factor does not significantly affect the signal when measuring an electrocardiogram (ECG)?,"['Changes in temperature and humidity of the examination room', 'Baseline fluctuation due to breathing', 'Interference caused by power line frequency (60Hz)', 'Noise introduced by muscle movement']",Changes in temperature and humidity of the examination room,MATCH (f:FunctionalityConcern {subject: 'PowerLineFrequency'}) RETURN f.subject,True,False,False,[],
2,63,What is the phenomenon where substances move in only one direction due to the selective permeability of the cell membrane?,"['Osmosis', 'Active transport', 'Diffusion', 'Solvent drag']",Osmosis,MATCH (p:BiomedicalParameter {subject: 'Osmosis'}) RETURN p.subject,True,False,False,[],
2,64,Which of the following is NOT a component of a cardiopulmonary bypass machine?,"['Oxygenator', 'Filter', 'Blood pump', 'Arteriovenous fistula']",arteriovenous fistula,MATCH (m:MedicalDevice {subject: 'Oxygenator'}) RETURN m.subject,True,False,False,[],
2,65,"What is the device that helps to restore function, directly or indirectly heal, or prevent deterioration in areas where the human body has structural defects or lost/reduced function through artificial apparatus or devices?","['Artificial joint', 'Stent', 'Prosthesis', 'Orthosis']",Orthosis,MATCH (d:MedicalDevice {subject: 'Orthosis'}) RETURN d.subject,True,False,False,[],
2,66,Which of the following radiation therapy devices is not an external beam therapy device?,"['Van de Graaff', 'Linac', 'Gamma knife units', 'Cyclotron']",Gamma knife units,"MATCH (d:MedicalDevice {name: 'GammaKnifeUnit'})
OPTIONAL MATCH (d)-[r1]-(ebt:ExternalBeamTherapyDevice)
WHERE ebt IS NULL
RETURN d.name AS device",True,False,False,[],
2,67,Which of the following is NOT a component of an anesthesia machine system?,"['Ventilator', 'Vaporizer', 'Condenser', 'Flowmeter']",condenser,"MATCH (m:MedicalDevice {name: 'AnesthesiaMachineSystem'})
OPTIONAL MATCH (m)-[:hasComponent]->(c:MedicalDeviceAttachment {name: 'Condenser'})
WHERE c IS NULL
RETURN m.name AS machine",True,False,False,[],
2,68,Which mode of ventilation in mechanical ventilators delivers air in synchrony with the patient's ventilatory effort?,"['Controlled ventilation', 'Pressure support ventilation', 'Synchronized intermittent mandatory ventilation', 'Intermittent mandatory ventilation']",Synchronized intermittent mandatory ventilation,"MATCH (v:Functionality {name: 'SPONTMode'})
RETURN v.name AS mode",True,False,False,[],
2,69,Which respiratory function test assesses the ability of the lungs to distribute air evenly between alveoli?,"['Ventilation capacity', 'Distribution capacity', 'Exposure capacity', 'Diffusion capacity']",Distribution capacity,"MATCH (p:BiomedicalParameter {name: 'DistributionCapacity'})
RETURN p.name AS parameter",True,False,False,[],
2,70,In which case must a radiation worker receive radiation exposure dose measurement at least once a month?,"['When using elution media', 'When using radiation shielding facilities', 'When using film badges', 'When working at a radiation measurement agency']",When using film badges,"MATCH (rw:RadiationWorker)
OPTIONAL MATCH (rw)-[:requiresBadge]->(fd:FilmBadge)
WHERE fd IS NOT NULL
RETURN fd.name AS badge",True,False,False,[],
2,71,What is the performance metric represented by the Modulation Transfer Function (MTF) in CT?,"['Linearity', 'Noise performance', 'Spatial resolution', 'Contrast']",Spatial resolution,MATCH (p:BiomedicalParameter {name: 'SpatialResolution'}) RETURN p,True,False,False,[],
2,72,Which of the following is a common nonpolarizing electrode used in medical and biological experiments?,"['Stainless steel needle electrode', 'Gold electrode', 'Silver electrode', 'Silver-silver chloride electrode']",silver-silver chloride electrode,MATCH (e:BiocompatibleMaterial {name: 'AgAgCl'}) RETURN e,True,False,False,[],
2,73,Which tissue has the highest resistivity at a frequency of 100[Hz]?,"['Bone marrow', 'Fat', 'Liver', 'Blood']",Fat,MATCH (t:BiologicalTissue {name: 'Fat'}) RETURN t,True,False,False,[],
2,74,Which type of electrode is designed in the form of a thin plate or membrane to increase contact with the curved surfaces of the body and to reduce the effects of movement by being easily bendable?,"['Flexible electrode', 'Adsorption electrode', 'Microelectrode', 'Redox electrode']",flexible electrode,MATCH (e:MedicalDevice {name: 'FlexibleElectrode'}) RETURN e,True,False,False,[],
2,75,What is the name of the brainwave with a frequency range of 8 to 13 Hz?,"['Theta wave', 'Alpha wave', 'Delta wave', 'Gamma wave']",Alpha wave,MATCH (bw:BiomedicalParameter {name: 'AlphaWave'}) RETURN bw,True,False,False,[],
2,76,Which medical suture material is used for absorbable surgical sutures?,"['PGA', 'PP', 'Teflon', 'Silicon']",PGA,MATCH (m:BiocompatibleMaterial {name: 'PGA'})-[:interactsWithBiologicalTissue]->(t:SuturedTissue) RETURN m.name AS material,True,False,False,[],
2,77,Which statement is not true about spectrophotometers used in clinical laboratories and how they work?,"['Clinical substances selectively absorb or emit light energy.', 'Reagents are added to serum, urine, cerebrospinal fluid, etc., for testing.', 'The concentration of a specific substance is determined by measuring the degree of energy absorption.', 'X-rays are used as the light source.']",X-rays are used as the light source.,MATCH (s:Spectrophotometer)-[:isA]->(:DiagnosticTool) WHERE NOT (:DiagnosticTool)-[:isA]->(:ElectromagneticWaveModality {name: 'X-rays'}) RETURN s.name AS statement,True,False,False,[],
2,78,Which of the following is not a bioelectrical signal?,"['Electrocardiogram (ECG)', 'Electrooculogram (EOG)', 'Electroencephalogram (EEG)', 'Phonocardiogram (PCG)']",Phonocardiogram (PCG),MATCH (p:Phonocardiogram)-[:isA]->(:DiagnosticDevice) RETURN p.name AS signal,True,False,False,[],
2,79,What is the method called that uses sensors to measure biological tissues separated from the body?,"['External measurement', 'Surface measurement', 'Invasive measurement', 'Sample measurement']",sample measurement,MATCH (s:SampleMeasurementMethod)-[:isA]->(:MeasurementAccuracy) RETURN s.name AS measurement,True,False,False,[],
2,80,"Which layer of the skin is located on the outermost part, composed of a protein called Keratin, has the highest resistance in the equivalent circuit between the electrode and the skin surface, and is removed during electrode attachment for measurement?","['Dermis', 'Granular layer', 'Stratum corneum', 'Basal layer']",stratum corneum,MATCH (l:StratumCorneum)-[:isA]->(:BiologicalTissue) RETURN l.name AS layer,True,False,False,[],
2,81,Which metal material is used as an electrode material in pacemakers because of its excellent corrosion resistance and electrical conductivity?,"['Ag', 'Pt', 'W', 'Au']",Pt,"MATCH (m:Material {name: 'Platinum'})-[:interactsWithBiologicalTissue]->(t:BiologicalTissue) RETURN m.name as metalMaterial, t.name as usedIn",True,False,False,[],
2,82,Which part of the brain contains the respiratory center that regulates breathing?,"['Cerebrum', 'Cerebellum', 'Spinal cord', 'Medulla oblongata']",medulla oblongata,MATCH (b:Body {name: 'medullaOblongata'}) RETURN b.name as partOfBrain,True,False,False,[],
2,83,Which of the following is NOT a mechanism that regulates the resting membrane potential?,"['Large negatively charged proteins cannot pass through the cell membrane.', 'The cell membrane in a resting state is more permeable to K+ ions than to Na+ ions.', 'Osmosis moves ions.', 'The Na+/K+ pump expels 3 Na+ ions out of the cell and brings 2 K+ ions in.']",Osmosis moves ions.,MATCH (bp:BiomedicalParameter {name: 'Osmosis'}) RETURN bp.name as notMechanism,True,False,False,[],
2,84,Which of the following is an example of ionizing radiation?,"['Visible light', 'Ultraviolet', 'Microwaves', 'Gamma rays']",Gamma rays,MATCH (e:ElectromagneticWaveModality {name: 'GammaRays'}) RETURN e.name as ionizingRadiation,True,False,False,[],
2,85,Which of the following is not a preventive method for physically protecting files to reduce the possibility of data damage?,"['File backup', 'Disaster prevention facilities', 'Access control to the transcription room', 'Data encryption']",Data encryption,MATCH (bi:BiomedicalEngineeringInteraction {name: 'DataEncryption'}) RETURN bi.name as notPreventiveMethod,True,False,False,[],
2,86,Which device can treat conditions such as stones in the body by applying high-energy shock waves intensively without surgery?,"['MRI', 'PDT', 'Ultrasound Scanner', 'ESWL']",ESWL,MATCH (md:MedicalDevice)-[:isA]->(:ElectromagneticWaveModality {name: 'ESWL'}) RETURN md.name AS device,True,False,False,[],
2,87,Which of the following is NOT a biometric variable that needs to be measured for the evaluation of respiratory function?,"['Bone density', 'Lung volume (capacity)', 'Gas pressure', 'Gas concentration']",Bone density,"MATCH (bp:BiomedicalParameter) WHERE NOT bp.name IN ['Lung volume (capacity)', 'Gas pressure', 'Gas concentration'] RETURN COLLECT(DISTINCT bp.name) AS parameters",True,True,False,[{'parameters': []}],
2,88,"Which synthetic rubber material has the best elasticity and toughness, is biocompatible and elastic, can undergo surface modifications, and is used as a material for artificial hearts?","['Silicone', 'Polyurethane', 'Collagen', 'Polyester']",Polyurethane,MATCH (bm:BiocompatibleMaterial)-[:isA]->(:BiocompatibleMaterial {name: 'Polyurethane'}) RETURN bm.name AS material,True,False,False,[],
2,89,Which leakage current for a medical device flows from the power source through the insulation to the protective ground wire either internally or through the surface?,"['Earth leakage current', 'Chassis leakage current', 'Contact current', 'Patient leakage current']",Earth leakage current,MATCH (fc:FunctionalityConcern)-[:isA]->(:FunctionalityConcern {name: 'EarthLeakageCurrent'}) RETURN fc.name AS leakage_current,True,False,False,[],
2,90,Which of the following ECG measurements is not obtained from the limbs?,"['V6', 'aVF', 'aVR', 'LEAD 1']",V6,MATCH (bsp:BiomedicalSignalProcessing)-[:isA]->(:BiomedicalSignalProcessing {name: 'V6'}) RETURN bsp.name AS ecg_measurement,True,False,False,[],
2,91,At which stage of gait analysis does the tibia become perpendicular to the ground from maximum knee flexion?,"['Initial swing phase', 'Mid-swing phase', 'Loading response phase', 'Mid-stance phase']",mid-swing phase,MATCH (p:BiomedicalAttribute {name: 'TibiaPerpendicularPhase'}) RETURN DISTINCT p.name AS phase,True,False,False,[],
2,92,Which device uses a new frequency waveform generated by the difference between two high frequencies that cross each other with almost no skin resistance?,"['Interferential therapy device', 'Low-frequency therapy device', 'Laser therapy device', 'High-frequency therapy device']",interferential therapy device,MATCH (d:MedicalDevice {name: 'InterferentialTherapyDevice'}) RETURN DISTINCT d.name AS device,True,False,False,[],
2,93,"What is the thin cytoplasmic protrusion attached to a neuron that, along with the cell body and axon, constitutes the neural unit of a neuron?","['schwann cell', 'white matter', 'myelin sheath', 'dendrite']",dendrite,MATCH (c:BiologicalStructure {name: 'DendriteComponent'}) RETURN DISTINCT c.name AS component,True,False,False,[],
2,94,What gas is used in large quantities in superconducting MRI machines?,"['Liquid oxygen', 'Nitrogen', 'Nitrous oxide', 'Liquid helium']",Liquid helium,MATCH (m:Material {name: 'LiquidHelium'}) RETURN DISTINCT m.name AS gas,True,False,False,[],
2,95,Which of the following is a term that collectively refers to various standards used for digital image representation and communication in medical devices?,"['HL7', 'MITA', 'ISO', 'DICOM']",DICOM,MATCH (s:RegulatoryStandard {name: 'DICOM'}) RETURN DISTINCT s.name AS standard,True,False,False,[],
2,96,Which of the following is NOT a criterion for determining the potential risk in the classification of medical devices?,"['The duration of contact with the human body', 'Whether there is a chemical change in the oral cavity', 'The degree of invasiveness', 'Whether the device delivers drugs or energy to the patient']",whether there is a chemical change in the oral cavity,"MATCH (c:BiomedicalParameter) WHERE c.name NOT IN ['The duration of contact with the human body', 'Whether there is a chemical change in the oral cavity', 'The degree of invasiveness', 'Whether the device delivers drugs or energy to the patient'] RETURN c.name",False,False,False,[],"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'NOT': expected an expression, 'FOREACH', 'ORDER BY', 'CALL', 'CREATE', 'LOAD CSV', 'DELETE', 'DETACH', 'FINISH', 'INSERT', 'LIMIT', 'MATCH', 'MERGE', 'NODETACH', 'OFFSET', 'OPTIONAL', 'REMOVE', 'RETURN', 'SET', 'SKIP', 'UNION', 'UNWIND', 'USE', 'WITH' or <EOF> (line 1, column 44 (offset: 43))
""MATCH (c:BiomedicalParameter) WHERE c.name NOT IN ['The duration of contact with the human body', 'Whether there is a chemical change in the oral cavity', 'The degree of invasiveness', 'Whether the device delivers drugs or energy to the patient'] RETURN c.name""
                                            ^}"
2,97,Which unit of radiation is used to determine how much radiation has been absorbed?,"['Sv (Sievert)', 'Gy (Gray)', 'C/kg', 'R (Roentgen)']",Gy (Gray),MATCH (r:MeasurementAccuracy {name: 'C/kg'}) RETURN r.name,True,False,False,[],
2,98,Which of the following is the correct definition of cardiac output?,"['The volume of blood pumped by the heart into the aorta per heartbeat', 'The volume of blood pumped by the heart into the aorta per hour', 'The volume of blood pumped by the heart into the aorta per minute', 'The volume of blood pumped by the heart into the aorta per day']",The volume of blood pumped by the heart into the aorta per minute,MATCH (p:BiomedicalParameter {name: 'CardiacOutput'}) RETURN COLLECT(DISTINCT p.property) as definition,True,True,False,[{'definition': []}],
2,99,Which of the following imaging devices requires a cyclotron?,"['SPECT', 'PET', 'X-ray CT', 'MRI']",PET,MATCH (d:DiagnosticImagingTechnologyUsingEMW {name: 'PET'}) RETURN d.name,True,False,False,[],
2,100,Which of the following types of radiation does not belong to particle radiation?,"['Electron beam', 'Positron beam', 'Gamma rays', 'Neutron beam']",Gamma rays,"MATCH (t:ElectromagneticWaveModality) WHERE t.name NOT IN ['Electron beam', 'Positron beam', 'Neutron beam'] RETURN t.name",False,False,False,[],"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'NOT': expected an expression, 'FOREACH', 'ORDER BY', 'CALL', 'CREATE', 'LOAD CSV', 'DELETE', 'DETACH', 'FINISH', 'INSERT', 'LIMIT', 'MATCH', 'MERGE', 'NODETACH', 'OFFSET', 'OPTIONAL', 'REMOVE', 'RETURN', 'SET', 'SKIP', 'UNION', 'UNWIND', 'USE', 'WITH' or <EOF> (line 1, column 52 (offset: 51))
""MATCH (t:ElectromagneticWaveModality) WHERE t.name NOT IN ['Electron beam', 'Positron beam', 'Neutron beam'] RETURN t.name""
                                                    ^}"
2,101,"During the cardiac cycle, when does the ventricular pressure increase sharply while all valves are closed, maintaining a constant ventricular volume?","['Rapid ejection phase', 'Isovolumetric contraction phase', 'Reduced ejection phase', 'Atrial contraction phase']",isovolumetric contraction phase,MATCH (p:MedicalProcedure {name: 'IsovolumetricContractionPhase'}) RETURN p,True,False,False,[],
